('', '2', '3', '5', '7', '89', '461', '235789461', 9)
('', '7', '89', '2', '5', '3', '461', '789253461', 9)
('', '7', '89', '2', '5', '3', '641', '789253641', 9)
('', '7', '89', '2', '5', '43', '61', '789254361', 9)
('', '7', '89', '2', '5', '61', '43', '789256143', 9)
('', '7', '89', '2', '5', '461', '3', '789254613', 9)
('', '7', '89', '2', '5', '641', '3', '789256413', 9)
('', '7', '89', '2', '43', '5', '61', '789243561', 9)
('', '7', '89', '2', '43', '61', '5', '789243615', 9)
('', '7', '89', '2', '61', '5', '43', '789261543', 9)
('', '7', '89', '2', '61', '43', '5', '789261435', 9)
('', '7', '89', '2', '461', '3', '5', '789246135', 9)
('', '7', '89', '2', '461', '5', '3', '789246153', 9)
('', '7', '89', '2', '641', '3', '5', '789264135', 9)
('', '7', '89', '2', '641', '5', '3', '789264153', 9)
('', '7', '89', '3', '2', '5', '461', '789325461', 9)
('', '7', '89', '3', '2', '5', '641', '789325641', 9)
('', '7', '89', '3', '2', '461', '5', '789324615', 9)
('', '7', '89', '3', '2', '641', '5', '789326415', 9)
('', '7', '89', '3', '5', '2', '461', '789352461', 9)
('', '7', '89', '3', '5', '2', '641', '789352641', 9)
('', '7', '89', '3', '5', '461', '2', '789354612', 9)
('', '7', '89', '3', '5', '641', '2', '789356412', 9)
('', '7', '89', '3', '461', '2', '5', '789346125', 9)
('', '7', '89', '3', '461', '5', '2', '789346152', 9)
('', '7', '89', '3', '641', '2', '5', '789364125', 9)
('', '7', '89', '3', '641', '5', '2', '789364152', 9)
('', '7', '89', '5', '2', '3', '461', '789523461', 9)
('', '7', '89', '5', '2', '3', '641', '789523641', 9)
('', '7', '89', '5', '2', '43', '61', '789524361', 9)
('', '7', '89', '5', '2', '61', '43', '789526143', 9)
('', '7', '89', '5', '2', '461', '3', '789524613', 9)
('', '7', '89', '5', '2', '641', '3', '789526413', 9)
('', '7', '89', '5', '3', '2', '461', '789532461', 9)
('', '7', '89', '5', '3', '2', '641', '789532641', 9)
('', '7', '89', '5', '3', '461', '2', '789534612', 9)
('', '7', '89', '5', '3', '641', '2', '789536412', 9)
('', '7', '89', '5', '43', '2', '61', '789543261', 9)
('', '7', '89', '5', '43', '61', '2', '789543612', 9)
('', '7', '89', '5', '61', '2', '43', '789561243', 9)
('', '7', '89', '5', '61', '43', '2', '789561432', 9)
('', '7', '89', '5', '461', '2', '3', '789546123', 9)
('', '7', '89', '5', '461', '3', '2', '789546132', 9)
('', '7', '89', '5', '641', '2', '3', '789564123', 9)
('', '7', '89', '5', '641', '3', '2', '789564132', 9)
('', '7', '89', '43', '2', '5', '61', '789432561', 9)
('', '7', '89', '43', '2', '61', '5', '789432615', 9)
('', '7', '89', '43', '5', '2', '61', '789435261', 9)
('', '7', '89', '43', '5', '61', '2', '789435612', 9)
('', '7', '89', '43', '61', '2', '5', '789436125', 9)
('', '7', '89', '43', '61', '5', '2', '789436152', 9)
('', '7', '89', '61', '2', '5', '43', '789612543', 9)
('', '7', '89', '61', '2', '43', '5', '789612435', 9)
('', '7', '89', '61', '5', '2', '43', '789615243', 9)
('', '7', '89', '61', '5', '43', '2', '789615432', 9)
('', '7', '89', '61', '43', '2', '5', '789614325', 9)
('', '7', '89', '61', '43', '5', '2', '789614352', 9)
('', '7', '89', '461', '2', '3', '5', '789461235', 9)
('', '7', '89', '461', '2', '5', '3', '789461253', 9)
('', '7', '89', '461', '3', '2', '5', '789461325', 9)
('', '7', '89', '461', '3', '5', '2', '789461352', 9)
('', '7', '89', '461', '5', '2', '3', '789461523', 9)
('', '7', '89', '461', '5', '3', '2', '789461532', 9)
('', '7', '89', '641', '2', '3', '5', '789641235', 9)
('', '7', '89', '641', '2', '5', '3', '789641253', 9)
('', '7', '89', '641', '3', '2', '5', '789641325', 9)
('', '7', '89', '641', '3', '5', '2', '789641352', 9)
('', '7', '89', '641', '5', '2', '3', '789641523', 9)
('', '7', '89', '641', '5', '3', '2', '789641532', 9)
('', '7', '461', '2', '3', '5', '89', '746123589', 9)
('', '7', '461', '2', '3', '89', '5', '746123895', 9)
('', '7', '461', '2', '5', '3', '89', '746125389', 9)
('', '7', '461', '2', '5', '89', '3', '746125893', 9)
('', '7', '461', '2', '89', '3', '5', '746128935', 9)
('', '7', '461', '2', '89', '5', '3', '746128953', 9)
('', '7', '461', '3', '2', '5', '89', '746132589', 9)
('', '7', '461', '3', '2', '89', '5', '746132895', 9)
('', '7', '461', '3', '5', '2', '89', '746135289', 9)
('', '7', '461', '3', '5', '89', '2', '746135892', 9)
('', '7', '461', '3', '89', '2', '5', '746138925', 9)
('', '7', '461', '3', '89', '5', '2', '746138952', 9)
('', '7', '461', '5', '2', '3', '89', '746152389', 9)
('', '7', '461', '5', '2', '89', '3', '746152893', 9)
('', '7', '461', '5', '3', '2', '89', '746153289', 9)
('', '7', '461', '5', '3', '89', '2', '746153892', 9)
('', '7', '461', '5', '89', '2', '3', '746158923', 9)
('', '7', '461', '5', '89', '3', '2', '746158932', 9)
('', '7', '461', '89', '2', '3', '5', '746189235', 9)
('', '7', '461', '89', '2', '5', '3', '746189253', 9)
('', '7', '461', '89', '3', '2', '5', '746189325', 9)
('', '7', '461', '89', '3', '5', '2', '746189352', 9)
('', '7', '461', '89', '5', '2', '3', '746189523', 9)
('', '7', '461', '89', '5', '3', '2', '746189532', 9)
('', '7', '641', '2', '3', '5', '89', '764123589', 9)
('', '7', '641', '2', '3', '89', '5', '764123895', 9)
('', '7', '641', '2', '5', '3', '89', '764125389', 9)
('', '7', '641', '2', '5', '89', '3', '764125893', 9)
('', '7', '641', '2', '89', '3', '5', '764128935', 9)
('', '7', '641', '2', '89', '5', '3', '764128953', 9)
('', '7', '641', '3', '2', '5', '89', '764132589', 9)
('', '7', '641', '3', '2', '89', '5', '764132895', 9)
('', '7', '641', '3', '5', '2', '89', '764135289', 9)
('', '7', '641', '3', '5', '89', '2', '764135892', 9)
('', '7', '641', '3', '89', '2', '5', '764138925', 9)
('', '7', '641', '3', '89', '5', '2', '764138952', 9)
('', '7', '641', '5', '2', '3', '89', '764152389', 9)
('', '7', '641', '5', '2', '89', '3', '764152893', 9)
('', '7', '641', '5', '3', '2', '89', '764153289', 9)
('', '7', '641', '5', '3', '89', '2', '764153892', 9)
('', '7', '641', '5', '89', '2', '3', '764158923', 9)
('', '7', '641', '5', '89', '3', '2', '764158932', 9)
('', '7', '641', '89', '2', '3', '5', '764189235', 9)
('', '7', '641', '89', '2', '5', '3', '764189253', 9)
('', '7', '641', '89', '3', '2', '5', '764189325', 9)
('', '7', '641', '89', '3', '5', '2', '764189352', 9)
('', '7', '641', '89', '5', '2', '3', '764189523', 9)
('', '7', '641', '89', '5', '3', '2', '764189532', 9)
('', '41', '2', '3', '5', '67', '89', '412356789', 9)
('', '41', '2', '3', '5', '89', '67', '412358967', 9)
('', '41', '2', '3', '67', '5', '89', '412367589', 9)
('', '41', '2', '3', '67', '89', '5', '412367895', 9)
('', '41', '2', '3', '89', '5', '67', '412389567', 9)
('', '41', '2', '3', '89', '67', '5', '412389675', 9)
('', '41', '2', '5', '3', '67', '89', '412536789', 9)
('', '41', '2', '5', '3', '89', '67', '412538967', 9)
('', '41', '2', '5', '67', '3', '89', '412567389', 9)
('', '41', '2', '5', '67', '89', '3', '412567893', 9)
('', '41', '2', '5', '89', '3', '67', '412589367', 9)
('', '41', '2', '5', '89', '67', '3', '412589673', 9)
('', '41', '2', '67', '3', '5', '89', '412673589', 9)
('', '41', '2', '67', '3', '89', '5', '412673895', 9)
('', '41', '2', '67', '5', '3', '89', '412675389', 9)
('', '41', '2', '67', '5', '89', '3', '412675893', 9)
('', '41', '2', '67', '89', '3', '5', '412678935', 9)
('', '41', '2', '67', '89', '5', '3', '412678953', 9)
('', '41', '2', '89', '3', '5', '67', '412893567', 9)
('', '41', '2', '89', '3', '67', '5', '412893675', 9)
('', '41', '2', '89', '5', '3', '67', '412895367', 9)
('', '41', '2', '89', '5', '67', '3', '412895673', 9)
('', '41', '2', '89', '67', '3', '5', '412896735', 9)
('', '41', '2', '89', '67', '5', '3', '412896753', 9)
('', '41', '3', '2', '5', '67', '89', '413256789', 9)
('', '41', '3', '2', '5', '89', '67', '413258967', 9)
('', '41', '3', '2', '67', '5', '89', '413267589', 9)
('', '41', '3', '2', '67', '89', '5', '413267895', 9)
('', '41', '3', '2', '89', '5', '67', '413289567', 9)
('', '41', '3', '2', '89', '67', '5', '413289675', 9)
('', '41', '3', '5', '2', '67', '89', '413526789', 9)
('', '41', '3', '5', '2', '89', '67', '413528967', 9)
('', '41', '3', '5', '67', '2', '89', '413567289', 9)
('', '41', '3', '5', '67', '89', '2', '413567892', 9)
('', '41', '3', '5', '89', '2', '67', '413589267', 9)
('', '41', '3', '5', '89', '67', '2', '413589672', 9)
('', '41', '3', '67', '2', '5', '89', '413672589', 9)
('', '41', '3', '67', '2', '89', '5', '413672895', 9)
('', '41', '3', '67', '5', '2', '89', '413675289', 9)
('', '41', '3', '67', '5', '89', '2', '413675892', 9)
('', '41', '3', '67', '89', '2', '5', '413678925', 9)
('', '41', '3', '67', '89', '5', '2', '413678952', 9)
('', '41', '3', '89', '2', '5', '67', '413892567', 9)
('', '41', '3', '89', '2', '67', '5', '413892675', 9)
('', '41', '3', '89', '5', '2', '67', '413895267', 9)
('', '41', '3', '89', '5', '67', '2', '413895672', 9)
('', '41', '3', '89', '67', '2', '5', '413896725', 9)
('', '41', '3', '89', '67', '5', '2', '413896752', 9)
('', '41', '5', '2', '3', '67', '89', '415236789', 9)
('', '41', '5', '2', '3', '89', '67', '415238967', 9)
('', '41', '5', '2', '67', '3', '89', '415267389', 9)
('', '41', '5', '2', '67', '89', '3', '415267893', 9)
('', '41', '5', '2', '89', '3', '67', '415289367', 9)
('', '41', '5', '2', '89', '67', '3', '415289673', 9)
('', '41', '5', '3', '2', '67', '89', '415326789', 9)
('', '41', '5', '3', '2', '89', '67', '415328967', 9)
('', '41', '5', '3', '67', '2', '89', '415367289', 9)
('', '41', '5', '3', '67', '89', '2', '415367892', 9)
('', '41', '5', '3', '89', '2', '67', '415389267', 9)
('', '41', '5', '3', '89', '67', '2', '415389672', 9)
('', '41', '5', '67', '2', '3', '89', '415672389', 9)
('', '41', '5', '67', '2', '89', '3', '415672893', 9)
('', '41', '5', '67', '3', '2', '89', '415673289', 9)
('', '41', '5', '67', '3', '89', '2', '415673892', 9)
('', '41', '5', '67', '89', '2', '3', '415678923', 9)
('', '41', '5', '67', '89', '3', '2', '415678932', 9)
('', '41', '5', '89', '2', '3', '67', '415892367', 9)
('', '41', '5', '89', '2', '67', '3', '415892673', 9)
('', '41', '5', '89', '3', '2', '67', '415893267', 9)
('', '41', '5', '89', '3', '67', '2', '415893672', 9)
('', '41', '5', '89', '67', '2', '3', '415896723', 9)
('', '41', '5', '89', '67', '3', '2', '415896732', 9)
('', '41', '67', '2', '3', '5', '89', '416723589', 9)
('', '41', '67', '2', '3', '89', '5', '416723895', 9)
('', '41', '67', '2', '5', '3', '89', '416725389', 9)
('', '41', '67', '2', '5', '89', '3', '416725893', 9)
('', '41', '67', '2', '89', '3', '5', '416728935', 9)
('', '41', '67', '2', '89', '5', '3', '416728953', 9)
('', '41', '67', '3', '2', '5', '89', '416732589', 9)
('', '41', '67', '3', '2', '89', '5', '416732895', 9)
('', '41', '67', '3', '5', '2', '89', '416735289', 9)
('', '41', '67', '3', '5', '89', '2', '416735892', 9)
('', '41', '67', '3', '89', '2', '5', '416738925', 9)
('', '41', '67', '3', '89', '5', '2', '416738952', 9)
('', '41', '67', '5', '2', '3', '89', '416752389', 9)
('', '41', '67', '5', '2', '89', '3', '416752893', 9)
('', '41', '67', '5', '3', '2', '89', '416753289', 9)
('', '41', '67', '5', '3', '89', '2', '416753892', 9)
('', '41', '67', '5', '89', '2', '3', '416758923', 9)
('', '41', '67', '5', '89', '3', '2', '416758932', 9)
('', '41', '67', '89', '2', '3', '5', '416789235', 9)
('', '41', '67', '89', '2', '5', '3', '416789253', 9)
('', '41', '67', '89', '3', '2', '5', '416789325', 9)
('', '41', '67', '89', '3', '5', '2', '416789352', 9)
('', '41', '67', '89', '5', '2', '3', '416789523', 9)
('', '41', '67', '89', '5', '3', '2', '416789532', 9)
('', '41', '89', '2', '3', '5', '67', '418923567', 9)
('', '41', '89', '2', '3', '67', '5', '418923675', 9)
('', '41', '89', '2', '5', '3', '67', '418925367', 9)
('', '41', '89', '2', '5', '67', '3', '418925673', 9)
('', '41', '89', '2', '67', '3', '5', '418926735', 9)
('', '41', '89', '2', '67', '5', '3', '418926753', 9)
('', '41', '89', '3', '2', '5', '67', '418932567', 9)
('', '41', '89', '3', '2', '67', '5', '418932675', 9)
('', '41', '89', '3', '5', '2', '67', '418935267', 9)
('', '41', '89', '3', '5', '67', '2', '418935672', 9)
('', '41', '89', '3', '67', '2', '5', '418936725', 9)
('', '41', '89', '3', '67', '5', '2', '418936752', 9)
('', '41', '89', '5', '2', '3', '67', '418952367', 9)
('', '41', '89', '5', '2', '67', '3', '418952673', 9)
('', '41', '89', '5', '3', '2', '67', '418953267', 9)
('', '41', '89', '5', '3', '67', '2', '418953672', 9)
('', '41', '89', '5', '67', '2', '3', '418956723', 9)
('', '41', '89', '5', '67', '3', '2', '418956732', 9)
('', '41', '89', '67', '2', '3', '5', '418967235', 9)
('', '41', '89', '67', '2', '5', '3', '418967253', 9)
('', '41', '89', '67', '3', '2', '5', '418967325', 9)
('', '41', '89', '67', '3', '5', '2', '418967352', 9)
('', '41', '89', '67', '5', '2', '3', '418967523', 9)
('', '41', '89', '67', '5', '3', '2', '418967532', 9)
('', '43', '2', '5', '7', '61', '89', '432576189', 9)
('', '43', '2', '5', '7', '89', '61', '432578961', 9)
('', '43', '2', '5', '61', '7', '89', '432561789', 9)
('', '43', '2', '5', '61', '89', '7', '432561897', 9)
('', '43', '2', '5', '89', '7', '61', '432589761', 9)
('', '43', '2', '5', '89', '61', '7', '432589617', 9)
('', '43', '2', '7', '5', '61', '89', '432756189', 9)
('', '43', '2', '7', '5', '89', '61', '432758961', 9)
('', '43', '2', '7', '61', '5', '89', '432761589', 9)
('', '43', '2', '7', '61', '89', '5', '432761895', 9)
('', '43', '2', '7', '89', '5', '61', '432789561', 9)
('', '43', '2', '7', '89', '61', '5', '432789615', 9)
('', '43', '2', '61', '5', '7', '89', '432615789', 9)
('', '43', '2', '61', '5', '89', '7', '432615897', 9)
('', '43', '2', '61', '7', '5', '89', '432617589', 9)
('', '43', '2', '61', '7', '89', '5', '432617895', 9)
('', '43', '2', '61', '89', '5', '7', '432618957', 9)
('', '43', '2', '61', '89', '7', '5', '432618975', 9)
('', '43', '2', '89', '5', '7', '61', '432895761', 9)
('', '43', '2', '89', '5', '61', '7', '432895617', 9)
('', '43', '2', '89', '7', '5', '61', '432897561', 9)
('', '43', '2', '89', '7', '61', '5', '432897615', 9)
('', '43', '2', '89', '61', '5', '7', '432896157', 9)
('', '43', '2', '89', '61', '7', '5', '432896175', 9)
('', '43', '5', '2', '7', '61', '89', '435276189', 9)
('', '43', '5', '2', '7', '89', '61', '435278961', 9)
('', '43', '5', '2', '61', '7', '89', '435261789', 9)
('', '43', '5', '2', '61', '89', '7', '435261897', 9)
('', '43', '5', '2', '89', '7', '61', '435289761', 9)
('', '43', '5', '2', '89', '61', '7', '435289617', 9)
('', '43', '5', '7', '2', '61', '89', '435726189', 9)
('', '43', '5', '7', '2', '89', '61', '435728961', 9)
('', '43', '5', '7', '61', '2', '89', '435761289', 9)
('', '43', '5', '7', '61', '89', '2', '435761892', 9)
('', '43', '5', '7', '89', '2', '61', '435789261', 9)
('', '43', '5', '7', '89', '61', '2', '435789612', 9)
('', '43', '5', '61', '2', '7', '89', '435612789', 9)
('', '43', '5', '61', '2', '89', '7', '435612897', 9)
('', '43', '5', '61', '7', '2', '89', '435617289', 9)
('', '43', '5', '61', '7', '89', '2', '435617892', 9)
('', '43', '5', '61', '89', '2', '7', '435618927', 9)
('', '43', '5', '61', '89', '7', '2', '435618972', 9)
('', '43', '5', '89', '2', '7', '61', '435892761', 9)
('', '43', '5', '89', '2', '61', '7', '435892617', 9)
('', '43', '5', '89', '7', '2', '61', '435897261', 9)
('', '43', '5', '89', '7', '61', '2', '435897612', 9)
('', '43', '5', '89', '61', '2', '7', '435896127', 9)
('', '43', '5', '89', '61', '7', '2', '435896172', 9)
('', '43', '7', '2', '5', '61', '89', '437256189', 9)
('', '43', '7', '2', '5', '89', '61', '437258961', 9)
('', '43', '7', '2', '61', '5', '89', '437261589', 9)
('', '43', '7', '2', '61', '89', '5', '437261895', 9)
('', '43', '7', '2', '89', '5', '61', '437289561', 9)
('', '43', '7', '2', '89', '61', '5', '437289615', 9)
('', '43', '7', '5', '2', '61', '89', '437526189', 9)
('', '43', '7', '5', '2', '89', '61', '437528961', 9)
('', '43', '7', '5', '61', '2', '89', '437561289', 9)
('', '43', '7', '5', '61', '89', '2', '437561892', 9)
('', '43', '7', '5', '89', '2', '61', '437589261', 9)
('', '43', '7', '5', '89', '61', '2', '437589612', 9)
('', '43', '7', '61', '2', '5', '89', '437612589', 9)
('', '43', '7', '61', '2', '89', '5', '437612895', 9)
('', '43', '7', '61', '5', '2', '89', '437615289', 9)
('', '43', '7', '61', '5', '89', '2', '437615892', 9)
('', '43', '7', '61', '89', '2', '5', '437618925', 9)
('', '43', '7', '61', '89', '5', '2', '437618952', 9)
('', '43', '7', '89', '2', '5', '61', '437892561', 9)
('', '43', '7', '89', '2', '61', '5', '437892615', 9)
('', '43', '7', '89', '5', '2', '61', '437895261', 9)
('', '43', '7', '89', '5', '61', '2', '437895612', 9)
('', '43', '7', '89', '61', '2', '5', '437896125', 9)
('', '43', '7', '89', '61', '5', '2', '437896152', 9)
('', '43', '61', '2', '5', '7', '89', '436125789', 9)
('', '43', '61', '2', '5', '89', '7', '436125897', 9)
('', '43', '61', '2', '7', '5', '89', '436127589', 9)
('', '43', '61', '2', '7', '89', '5', '436127895', 9)
('', '43', '61', '2', '89', '5', '7', '436128957', 9)
('', '43', '61', '2', '89', '7', '5', '436128975', 9)
('', '43', '61', '5', '2', '7', '89', '436152789', 9)
('', '43', '61', '5', '2', '89', '7', '436152897', 9)
('', '43', '61', '5', '7', '2', '89', '436157289', 9)
('', '43', '61', '5', '7', '89', '2', '436157892', 9)
('', '43', '61', '5', '89', '2', '7', '436158927', 9)
('', '43', '61', '5', '89', '7', '2', '436158972', 9)
('', '43', '61', '7', '2', '5', '89', '436172589', 9)
('', '43', '61', '7', '2', '89', '5', '436172895', 9)
('', '43', '61', '7', '5', '2', '89', '436175289', 9)
('', '43', '61', '7', '5', '89', '2', '436175892', 9)
('', '43', '61', '7', '89', '2', '5', '436178925', 9)
('', '43', '61', '7', '89', '5', '2', '436178952', 9)
('', '43', '61', '89', '2', '5', '7', '436189257', 9)
('', '43', '61', '89', '2', '7', '5', '436189275', 9)
('', '43', '61', '89', '5', '2', '7', '436189527', 9)
('', '43', '61', '89', '5', '7', '2', '436189572', 9)
('', '43', '61', '89', '7', '2', '5', '436189725', 9)
('', '43', '61', '89', '7', '5', '2', '436189752', 9)
('', '43', '89', '2', '5', '7', '61', '438925761', 9)
('', '43', '89', '2', '5', '61', '7', '438925617', 9)
('', '43', '89', '2', '7', '5', '61', '438927561', 9)
('', '43', '89', '2', '7', '61', '5', '438927615', 9)
('', '43', '89', '2', '61', '5', '7', '438926157', 9)
('', '43', '89', '2', '61', '7', '5', '438926175', 9)
('', '43', '89', '5', '2', '7', '61', '438952761', 9)
('', '43', '89', '5', '2', '61', '7', '438952617', 9)
('', '43', '89', '5', '7', '2', '61', '438957261', 9)
('', '43', '89', '5', '7', '61', '2', '438957612', 9)
('', '43', '89', '5', '61', '2', '7', '438956127', 9)
('', '43', '89', '5', '61', '7', '2', '438956172', 9)
('', '43', '89', '7', '2', '5', '61', '438972561', 9)
('', '43', '89', '7', '2', '61', '5', '438972615', 9)
('', '43', '89', '7', '5', '2', '61', '438975261', 9)
('', '43', '89', '7', '5', '61', '2', '438975612', 9)
('', '43', '89', '7', '61', '2', '5', '438976125', 9)
('', '43', '89', '7', '61', '5', '2', '438976152', 9)
('', '43', '89', '61', '2', '5', '7', '438961257', 9)
('', '43', '89', '61', '2', '7', '5', '438961275', 9)
('', '43', '89', '61', '5', '2', '7', '438961527', 9)
('', '43', '89', '61', '5', '7', '2', '438961572', 9)
('', '43', '89', '61', '7', '2', '5', '438961725', 9)
('', '43', '89', '61', '7', '5', '2', '438961752', 9)
('', '47', '2', '3', '5', '61', '89', '472356189', 9)
('', '47', '2', '3', '5', '89', '61', '472358961', 9)
('', '47', '2', '3', '61', '5', '89', '472361589', 9)
('', '47', '2', '3', '61', '89', '5', '472361895', 9)
('', '47', '2', '3', '89', '5', '61', '472389561', 9)
('', '47', '2', '3', '89', '61', '5', '472389615', 9)
('', '47', '2', '5', '3', '61', '89', '472536189', 9)
('', '47', '2', '5', '3', '89', '61', '472538961', 9)
('', '47', '2', '5', '61', '3', '89', '472561389', 9)
('', '47', '2', '5', '61', '89', '3', '472561893', 9)
('', '47', '2', '5', '89', '3', '61', '472589361', 9)
('', '47', '2', '5', '89', '61', '3', '472589613', 9)
('', '47', '2', '61', '3', '5', '89', '472613589', 9)
('', '47', '2', '61', '3', '89', '5', '472613895', 9)
('', '47', '2', '61', '5', '3', '89', '472615389', 9)
('', '47', '2', '61', '5', '89', '3', '472615893', 9)
('', '47', '2', '61', '89', '3', '5', '472618935', 9)
('', '47', '2', '61', '89', '5', '3', '472618953', 9)
('', '47', '2', '89', '3', '5', '61', '472893561', 9)
('', '47', '2', '89', '3', '61', '5', '472893615', 9)
('', '47', '2', '89', '5', '3', '61', '472895361', 9)
('', '47', '2', '89', '5', '61', '3', '472895613', 9)
('', '47', '2', '89', '61', '3', '5', '472896135', 9)
('', '47', '2', '89', '61', '5', '3', '472896153', 9)
('', '47', '3', '2', '5', '61', '89', '473256189', 9)
('', '47', '3', '2', '5', '89', '61', '473258961', 9)
('', '47', '3', '2', '61', '5', '89', '473261589', 9)
('', '47', '3', '2', '61', '89', '5', '473261895', 9)
('', '47', '3', '2', '89', '5', '61', '473289561', 9)
('', '47', '3', '2', '89', '61', '5', '473289615', 9)
('', '47', '3', '5', '2', '61', '89', '473526189', 9)
('', '47', '3', '5', '2', '89', '61', '473528961', 9)
('', '47', '3', '5', '61', '2', '89', '473561289', 9)
('', '47', '3', '5', '61', '89', '2', '473561892', 9)
('', '47', '3', '5', '89', '2', '61', '473589261', 9)
('', '47', '3', '5', '89', '61', '2', '473589612', 9)
('', '47', '3', '61', '2', '5', '89', '473612589', 9)
('', '47', '3', '61', '2', '89', '5', '473612895', 9)
('', '47', '3', '61', '5', '2', '89', '473615289', 9)
('', '47', '3', '61', '5', '89', '2', '473615892', 9)
('', '47', '3', '61', '89', '2', '5', '473618925', 9)
('', '47', '3', '61', '89', '5', '2', '473618952', 9)
('', '47', '3', '89', '2', '5', '61', '473892561', 9)
('', '47', '3', '89', '2', '61', '5', '473892615', 9)
('', '47', '3', '89', '5', '2', '61', '473895261', 9)
('', '47', '3', '89', '5', '61', '2', '473895612', 9)
('', '47', '3', '89', '61', '2', '5', '473896125', 9)
('', '47', '3', '89', '61', '5', '2', '473896152', 9)
('', '47', '5', '2', '3', '61', '89', '475236189', 9)
('', '47', '5', '2', '3', '89', '61', '475238961', 9)
('', '47', '5', '2', '61', '3', '89', '475261389', 9)
('', '47', '5', '2', '61', '89', '3', '475261893', 9)
('', '47', '5', '2', '89', '3', '61', '475289361', 9)
('', '47', '5', '2', '89', '61', '3', '475289613', 9)
('', '47', '5', '3', '2', '61', '89', '475326189', 9)
('', '47', '5', '3', '2', '89', '61', '475328961', 9)
('', '47', '5', '3', '61', '2', '89', '475361289', 9)
('', '47', '5', '3', '61', '89', '2', '475361892', 9)
('', '47', '5', '3', '89', '2', '61', '475389261', 9)
('', '47', '5', '3', '89', '61', '2', '475389612', 9)
('', '47', '5', '61', '2', '3', '89', '475612389', 9)
('', '47', '5', '61', '2', '89', '3', '475612893', 9)
('', '47', '5', '61', '3', '2', '89', '475613289', 9)
('', '47', '5', '61', '3', '89', '2', '475613892', 9)
('', '47', '5', '61', '89', '2', '3', '475618923', 9)
('', '47', '5', '61', '89', '3', '2', '475618932', 9)
('', '47', '5', '89', '2', '3', '61', '475892361', 9)
('', '47', '5', '89', '2', '61', '3', '475892613', 9)
('', '47', '5', '89', '3', '2', '61', '475893261', 9)
('', '47', '5', '89', '3', '61', '2', '475893612', 9)
('', '47', '5', '89', '61', '2', '3', '475896123', 9)
('', '47', '5', '89', '61', '3', '2', '475896132', 9)
('', '47', '61', '2', '3', '5', '89', '476123589', 9)
('', '47', '61', '2', '3', '89', '5', '476123895', 9)
('', '47', '61', '2', '5', '3', '89', '476125389', 9)
('', '47', '61', '2', '5', '89', '3', '476125893', 9)
('', '47', '61', '2', '89', '3', '5', '476128935', 9)
('', '47', '61', '2', '89', '5', '3', '476128953', 9)
('', '47', '61', '3', '2', '5', '89', '476132589', 9)
('', '47', '61', '3', '2', '89', '5', '476132895', 9)
('', '47', '61', '3', '5', '2', '89', '476135289', 9)
('', '47', '61', '3', '5', '89', '2', '476135892', 9)
('', '47', '61', '3', '89', '2', '5', '476138925', 9)
('', '47', '61', '3', '89', '5', '2', '476138952', 9)
('', '47', '61', '5', '2', '3', '89', '476152389', 9)
('', '47', '61', '5', '2', '89', '3', '476152893', 9)
('', '47', '61', '5', '3', '2', '89', '476153289', 9)
('', '47', '61', '5', '3', '89', '2', '476153892', 9)
('', '47', '61', '5', '89', '2', '3', '476158923', 9)
('', '47', '61', '5', '89', '3', '2', '476158932', 9)
('', '47', '61', '89', '2', '3', '5', '476189235', 9)
('', '47', '61', '89', '2', '5', '3', '476189253', 9)
('', '47', '61', '89', '3', '2', '5', '476189325', 9)
('', '47', '61', '89', '3', '5', '2', '476189352', 9)
('', '47', '61', '89', '5', '2', '3', '476189523', 9)
('', '47', '61', '89', '5', '3', '2', '476189532', 9)
('', '47', '89', '2', '3', '5', '61', '478923561', 9)
('', '47', '89', '2', '3', '61', '5', '478923615', 9)
('', '47', '89', '2', '5', '3', '61', '478925361', 9)
('', '47', '89', '2', '5', '61', '3', '478925613', 9)
('', '47', '89', '2', '61', '3', '5', '478926135', 9)
('', '47', '89', '2', '61', '5', '3', '478926153', 9)
('', '47', '89', '3', '2', '5', '61', '478932561', 9)
('', '47', '89', '3', '2', '61', '5', '478932615', 9)
('', '47', '89', '3', '5', '2', '61', '478935261', 9)
('', '47', '89', '3', '5', '61', '2', '478935612', 9)
('', '47', '89', '3', '61', '2', '5', '478936125', 9)
('', '47', '89', '3', '61', '5', '2', '478936152', 9)
('', '47', '89', '5', '2', '3', '61', '478952361', 9)
('', '47', '89', '5', '2', '61', '3', '478952613', 9)
('', '47', '89', '5', '3', '2', '61', '478953261', 9)
('', '47', '89', '5', '3', '61', '2', '478953612', 9)
('', '47', '89', '5', '61', '2', '3', '478956123', 9)
('', '47', '89', '5', '61', '3', '2', '478956132', 9)
('', '47', '89', '61', '2', '3', '5', '478961235', 9)
('', '47', '89', '61', '2', '5', '3', '478961253', 9)
('', '47', '89', '61', '3', '2', '5', '478961325', 9)
('', '47', '89', '61', '3', '5', '2', '478961352', 9)
('', '47', '89', '61', '5', '2', '3', '478961523', 9)
('', '47', '89', '61', '5', '3', '2', '478961532', 9)
('', '61', '2', '3', '5', '47', '89', '612354789', 9)
('', '61', '2', '3', '5', '89', '47', '612358947', 9)
('', '61', '2', '3', '47', '5', '89', '612347589', 9)
('', '61', '2', '3', '47', '89', '5', '612347895', 9)
('', '61', '2', '3', '89', '5', '47', '612389547', 9)
